year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands
70,15.857142857142858,10.285714285714286,15.428571428571429,2.5714285714285716,6.714285714285714,2.142857142857143,5.571428571428571,0.42857142857142855,0.42857142857142855,1.5714285714285714,7.714285714285714,189.85714285714286,0.5714285714285714,11.142857142857142,0.2857142857142857,0.8571428571428571,24.571428571428573,5.857142857142857,1.7142857142857142,2.0,1.5714285714285714,0.0,4.571428571428571,1.1428571428571428,1.2857142857142858,2.142857142857143,6.0,1.8571428571428572,1.0,1.0,1.2857142857142858,1.4285714285714286,2.857142857142857,3.7142857142857144,0.8571428571428571,21.714285714285715,4.857142857142857,25.857142857142858,0.0,1.0,1.0,2.142857142857143,0.5714285714285714,0.42857142857142855,0.0,0.2857142857142857,0.42857142857142855,1.5714285714285714,1.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0
71,14.714285714285714,13.0,18.857142857142858,2.5714285714285716,11.142857142857142,2.857142857142857,6.571428571428571,0.5714285714285714,0.5714285714285714,1.4285714285714286,9.285714285714286,237.85714285714286,1.1428571428571428,12.571428571428571,0.2857142857142857,1.4285714285714286,31.857142857142858,8.285714285714286,2.0,2.857142857142857,1.5714285714285714,0.14285714285714285,6.285714285714286,2.142857142857143,1.5714285714285714,2.857142857142857,9.142857142857142,2.0,1.0,1.0,1.4285714285714286,0.8571428571428571,2.857142857142857,8.142857142857142,0.8571428571428571,27.714285714285715,6.714285714285714,34.285714285714285,0.0,0.8571428571428571,1.4285714285714286,2.7142857142857144,0.7142857142857143,0.42857142857142855,0.0,0.2857142857142857,0.7142857142857143,2.0,1.2857142857142858,0.7142857142857143,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,0.0
72,17.142857142857142,17.857142857142858,20.571428571428573,3.2857142857142856,15.285714285714286,3.7142857142857144,7.428571428571429,0.7142857142857143,0.8571428571428571,1.2857142857142858,11.0,290.57142857142856,1.4285714285714286,15.285714285714286,0.42857142857142855,1.4285714285714286,41.857142857142854,8.714285714285714,4.142857142857143,3.142857142857143,2.857142857142857,0.14285714285714285,8.714285714285714,2.142857142857143,2.2857142857142856,3.5714285714285716,9.428571428571429,2.5714285714285716,1.2857142857142858,1.1428571428571428,1.8571428571428572,1.1428571428571428,1.2857142857142858,9.428571428571429,1.1428571428571428,30.0,7.714285714285714,41.857142857142854,0.0,1.1428571428571428,1.5714285714285714,2.4285714285714284,0.7142857142857143,0.42857142857142855,0.0,0.2857142857142857,1.0,3.857142857142857,1.2857142857142858,0.7142857142857143,1.2857142857142858,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285
73,17.142857142857142,19.857142857142858,23.428571428571427,3.857142857142857,18.428571428571427,3.857142857142857,8.428571428571429,0.8571428571428571,0.8571428571428571,1.4285714285714286,16.428571428571427,351.57142857142856,1.7142857142857142,17.142857142857142,0.5714285714285714,2.142857142857143,65.28571428571429,10.285714285714286,4.571428571428571,4.0,4.142857142857143,0.2857142857142857,10.142857142857142,4.142857142857143,2.2857142857142856,3.857142857142857,10.714285714285714,3.142857142857143,1.2857142857142858,1.5714285714285714,2.857142857142857,1.1428571428571428,0.5714285714285714,13.0,1.4285714285714286,32.42857142857143,9.428571428571429,50.57142857142857,0.14285714285714285,1.2857142857142858,1.5714285714285714,2.857142857142857,0.8571428571428571,0.42857142857142855,0.0,0.2857142857142857,1.0,4.142857142857143,0.8571428571428571,0.7142857142857143,1.4285714285714286,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285
74,16.285714285714285,25.0,25.428571428571427,3.7142857142857144,22.428571428571427,4.857142857142857,10.428571428571429,0.5714285714285714,0.7142857142857143,1.4285714285714286,17.571428571428573,438.7142857142857,2.0,19.142857142857142,0.7142857142857143,2.857142857142857,77.0,11.285714285714286,5.285714285714286,4.714285714285714,4.571428571428571,0.42857142857142855,12.285714285714286,3.7142857142857144,2.5714285714285716,4.285714285714286,11.285714285714286,3.0,1.7142857142857142,2.142857142857143,3.857142857142857,1.0,4.571428571428571,15.0,1.1428571428571428,35.857142857142854,9.857142857142858,55.0,0.14285714285714285,1.2857142857142858,1.7142857142857142,3.0,1.2857142857142858,0.2857142857142857,0.0,0.14285714285714285,1.1428571428571428,4.857142857142857,0.8571428571428571,0.5714285714285714,1.7142857142857142,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285
75,17.857142857142858,28.285714285714285,28.714285714285715,5.428571428571429,24.571428571428573,6.142857142857143,13.428571428571429,0.8571428571428571,0.8571428571428571,1.8571428571428572,19.714285714285715,514.2857142857143,2.142857142857143,18.428571428571427,1.0,3.7142857142857144,101.0,11.714285714285714,6.285714285714286,4.571428571428571,5.857142857142857,0.42857142857142855,14.0,4.428571428571429,2.7142857142857144,3.857142857142857,15.0,3.5714285714285716,2.4285714285714284,2.142857142857143,4.714285714285714,1.1428571428571428,5.0,18.857142857142858,1.1428571428571428,39.285714285714285,11.0,61.285714285714285,0.14285714285714285,1.2857142857142858,1.2857142857142858,3.142857142857143,1.2857142857142858,0.2857142857142857,0.0,0.2857142857142857,1.2857142857142858,5.714285714285714,0.7142857142857143,0.7142857142857143,2.142857142857143,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285
76,19.285714285714285,30.285714285714285,31.285714285714285,6.571428571428571,26.142857142857142,8.0,14.428571428571429,0.8571428571428571,0.8571428571428571,2.0,22.857142857142858,593.5714285714286,3.142857142857143,19.428571428571427,0.8571428571428571,4.428571428571429,108.0,13.285714285714286,8.142857142857142,4.428571428571429,6.142857142857143,0.5714285714285714,15.857142857142858,5.0,2.857142857142857,4.285714285714286,17.0,4.0,2.4285714285714284,2.2857142857142856,5.714285714285714,1.4285714285714286,4.285714285714286,22.142857142857142,2.5714285714285716,46.285714285714285,12.714285714285714,69.28571428571429,0.14285714285714285,1.4285714285714286,1.1428571428571428,4.142857142857143,1.4285714285714286,0.2857142857142857,0.0,0.2857142857142857,1.0,5.714285714285714,0.5714285714285714,0.7142857142857143,2.142857142857143,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285
77,23.142857142857142,32.142857142857146,34.142857142857146,6.714285714285714,29.142857142857142,9.0,16.142857142857142,1.0,1.2857142857142858,1.8571428571428572,25.857142857142858,662.4285714285714,3.2857142857142856,27.285714285714285,0.8571428571428571,5.142857142857143,115.14285714285714,14.142857142857142,11.0,5.714285714285714,7.428571428571429,0.7142857142857143,18.142857142857142,5.857142857142857,2.857142857142857,4.857142857142857,17.428571428571427,4.285714285714286,2.142857142857143,2.2857142857142856,6.142857142857143,1.5714285714285714,4.0,24.285714285714285,2.7142857142857144,46.57142857142857,14.571428571428571,75.71428571428571,0.42857142857142855,1.2857142857142858,1.1428571428571428,5.0,1.1428571428571428,0.0,0.0,0.2857142857142857,1.0,6.0,0.8571428571428571,0.2857142857142857,2.142857142857143,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285
78,26.142857142857142,39.57142857142857,37.57142857142857,7.571428571428571,38.142857142857146,9.857142857142858,17.142857142857142,1.1428571428571428,1.1428571428571428,2.142857142857143,30.0,750.8571428571429,3.142857142857143,31.714285714285715,1.4285714285714286,5.714285714285714,137.85714285714286,15.714285714285714,12.285714285714286,4.857142857142857,8.428571428571429,0.5714285714285714,21.0,6.857142857142857,3.142857142857143,6.285714285714286,24.142857142857142,4.142857142857143,2.142857142857143,2.857142857142857,9.285714285714286,1.4285714285714286,6.0,29.714285714285715,2.7142857142857144,48.857142857142854,16.0,83.0,0.7142857142857143,1.4285714285714286,0.8571428571428571,5.571428571428571,1.1428571428571428,0.14285714285714285,0.0,0.2857142857142857,1.0,7.142857142857143,0.8571428571428571,0.14285714285714285,2.142857142857143,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857
79,25.714285714285715,45.42857142857143,42.0,7.285714285714286,44.42857142857143,10.571428571428571,18.571428571428573,1.2857142857142858,0.8571428571428571,2.7142857142857144,31.714285714285715,817.5714285714286,3.5714285714285716,30.857142857142858,2.0,7.142857142857143,164.14285714285714,16.0,13.0,6.857142857142857,8.571428571428571,0.5714285714285714,23.714285714285715,7.571428571428571,3.142857142857143,7.0,33.57142857142857,5.285714285714286,2.2857142857142856,3.857142857142857,9.285714285714286,1.0,6.0,35.714285714285715,2.5714285714285716,53.857142857142854,18.285714285714285,89.0,0.7142857142857143,1.1428571428571428,1.1428571428571428,6.428571428571429,1.4285714285714286,0.14285714285714285,0.0,0.42857142857142855,1.0,5.571428571428571,1.4285714285714286,0.14285714285714285,1.8571428571428572,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285
80,26.285714285714285,52.714285714285715,43.0,7.714285714285714,49.857142857142854,11.285714285714286,21.142857142857142,1.2857142857142858,0.8571428571428571,3.2857142857142856,32.285714285714285,886.1428571428571,4.428571428571429,33.714285714285715,2.2857142857142856,8.142857142857142,165.85714285714286,18.714285714285715,14.714285714285714,6.285714285714286,9.0,0.5714285714285714,28.714285714285715,7.142857142857143,4.571428571428571,6.571428571428571,36.142857142857146,5.142857142857143,2.857142857142857,4.0,9.428571428571429,0.8571428571428571,13.0,38.285714285714285,2.2857142857142856,56.0,18.857142857142858,94.14285714285714,0.5714285714285714,1.2857142857142858,1.5714285714285714,7.142857142857143,1.4285714285714286,0.2857142857142857,0.0,0.42857142857142855,1.2857142857142858,6.571428571428571,2.142857142857143,0.14285714285714285,3.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285
81,27.142857142857142,56.42857142857143,44.57142857142857,8.0,58.142857142857146,11.571428571428571,21.571428571428573,1.7142857142857142,1.4285714285714286,3.7142857142857144,35.57142857142857,920.8571428571429,5.0,32.42857142857143,2.142857142857143,7.857142857142857,183.57142857142858,20.428571428571427,18.571428571428573,6.142857142857143,9.428571428571429,0.7142857142857143,33.57142857142857,8.0,5.0,7.142857142857143,47.57142857142857,5.428571428571429,3.2857142857142856,4.428571428571429,9.857142857142858,1.0,10.714285714285714,45.142857142857146,2.857142857142857,55.0,20.0,114.57142857142857,0.5714285714285714,1.7142857142857142,2.5714285714285716,7.571428571428571,1.2857142857142858,0.5714285714285714,0.0,0.42857142857142855,1.1428571428571428,6.0,2.142857142857143,0.14285714285714285,3.4285714285714284,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285
82,25.714285714285715,62.0,44.142857142857146,8.428571428571429,67.14285714285714,11.571428571428571,20.142857142857142,1.4285714285714286,1.4285714285714286,3.5714285714285716,35.857142857142854,946.2857142857143,5.571428571428571,32.0,2.0,8.0,190.85714285714286,21.142857142857142,21.857142857142858,9.285714285714286,8.571428571428571,0.7142857142857143,36.142857142857146,7.714285714285714,5.714285714285714,7.285714285714286,53.57142857142857,5.714285714285714,3.7142857142857144,4.857142857142857,10.285714285714286,0.5714285714285714,11.142857142857142,47.0,3.2857142857142856,56.285714285714285,20.714285714285715,122.0,0.5714285714285714,1.5714285714285714,2.7142857142857144,8.285714285714286,1.2857142857142858,0.5714285714285714,0.0,0.42857142857142855,1.2857142857142858,7.0,2.4285714285714284,0.0,3.4285714285714284,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285
83,23.857142857142858,63.42857142857143,46.42857142857143,7.571428571428571,75.0,10.285714285714286,21.714285714285715,1.4285714285714286,1.4285714285714286,3.5714285714285716,34.285714285714285,968.7142857142857,5.428571428571429,31.285714285714285,2.0,7.0,204.71428571428572,21.428571428571427,24.0,9.571428571428571,8.142857142857142,0.7142857142857143,36.285714285714285,7.714285714285714,5.857142857142857,7.142857142857143,52.285714285714285,5.428571428571429,4.0,4.714285714285714,9.142857142857142,0.5714285714285714,12.714285714285714,52.142857142857146,2.7142857142857144,51.857142857142854,19.142857142857142,124.42857142857143,0.5714285714285714,1.5714285714285714,3.0,7.571428571428571,2.0,0.7142857142857143,0.0,0.2857142857142857,1.2857142857142858,6.857142857142857,2.4285714285714284,0.0,3.4285714285714284,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285
84,20.285714285714285,70.14285714285714,48.42857142857143,7.857142857142857,83.42857142857143,10.285714285714286,23.0,1.2857142857142858,0.7142857142857143,3.4285714285714284,35.0,978.4285714285714,6.571428571428571,26.428571428571427,2.0,7.0,205.42857142857142,22.571428571428573,24.285714285714285,8.0,7.0,0.5714285714285714,34.714285714285715,7.714285714285714,5.714285714285714,6.714285714285714,56.142857142857146,5.571428571428571,4.0,5.428571428571429,11.428571428571429,0.5714285714285714,13.571428571428571,56.57142857142857,2.7142857142857144,53.142857142857146,18.857142857142858,125.14285714285714,0.2857142857142857,2.0,3.7142857142857144,6.714285714285714,2.7142857142857144,0.8571428571428571,0.14285714285714285,0.2857142857142857,1.2857142857142858,7.285714285714286,2.857142857142857,0.14285714285714285,3.4285714285714284,0.0,0.2857142857142857,0.7142857142857143,0.14285714285714285
85,20.428571428571427,70.57142857142857,47.285714285714285,7.714285714285714,85.85714285714286,11.142857142857142,26.857142857142858,1.2857142857142858,0.8571428571428571,3.142857142857143,39.285714285714285,973.7142857142857,7.142857142857143,24.142857142857142,2.0,9.428571428571429,224.71428571428572,21.428571428571427,28.285714285714285,10.0,7.285714285714286,0.5714285714285714,35.714285714285715,7.0,6.428571428571429,6.0,72.14285714285714,6.571428571428571,6.142857142857143,5.571428571428571,10.142857142857142,0.7142857142857143,12.142857142857142,56.285714285714285,2.5714285714285716,61.57142857142857,22.428571428571427,131.71428571428572,0.0,2.0,3.857142857142857,7.428571428571429,3.2857142857142856,0.7142857142857143,0.14285714285714285,0.42857142857142855,1.1428571428571428,7.142857142857143,3.4285714285714284,0.14285714285714285,3.142857142857143,0.0,0.2857142857142857,0.8571428571428571,0.0
86,20.285714285714285,70.57142857142857,54.142857142857146,8.857142857142858,96.42857142857143,11.0,28.571428571428573,1.1428571428571428,1.0,2.857142857142857,41.57142857142857,971.2857142857143,7.428571428571429,28.428571428571427,2.0,9.571428571428571,236.0,23.285714285714285,41.285714285714285,8.142857142857142,7.428571428571429,0.5714285714285714,37.857142857142854,7.285714285714286,6.857142857142857,6.285714285714286,74.28571428571429,6.285714285714286,6.428571428571429,5.428571428571429,11.142857142857142,0.8571428571428571,19.285714285714285,76.14285714285714,3.7142857142857144,64.42857142857143,24.0,137.28571428571428,0.0,2.2857142857142856,3.857142857142857,7.857142857142857,2.857142857142857,0.7142857142857143,0.2857142857142857,0.2857142857142857,1.4285714285714286,8.0,3.142857142857143,0.14285714285714285,3.857142857142857,0.0,0.2857142857142857,1.1428571428571428,0.0
87,18.857142857142858,78.14285714285714,60.42857142857143,9.0,106.0,11.571428571428571,28.571428571428573,1.2857142857142858,1.1428571428571428,2.857142857142857,42.42857142857143,929.0,8.857142857142858,28.428571428571427,1.8571428571428572,9.428571428571429,259.7142857142857,21.0,45.714285714285715,8.571428571428571,6.714285714285714,0.42857142857142855,37.0,6.714285714285714,6.285714285714286,7.285714285714286,85.14285714285714,6.0,7.0,5.428571428571429,10.857142857142858,1.5714285714285714,14.142857142857142,84.42857142857143,4.714285714285714,64.85714285714286,25.142857142857142,145.14285714285714,0.14285714285714285,2.2857142857142856,4.142857142857143,7.571428571428571,3.857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,1.5714285714285714,8.428571428571429,2.4285714285714284,0.14285714285714285,3.2857142857142856,0.0,0.2857142857142857,1.1428571428571428,0.0
88,18.142857142857142,76.42857142857143,65.14285714285714,11.0,115.0,10.571428571428571,30.285714285714285,0.8571428571428571,0.8571428571428571,3.142857142857143,43.857142857142854,901.5714285714286,9.857142857142858,33.714285714285715,2.142857142857143,11.571428571428571,272.57142857142856,19.428571428571427,46.0,9.285714285714286,6.0,0.14285714285714285,35.142857142857146,7.142857142857143,7.714285714285714,6.857142857142857,84.57142857142857,6.285714285714286,6.857142857142857,4.857142857142857,11.285714285714286,1.4285714285714286,16.714285714285715,84.0,4.714285714285714,65.42857142857143,26.714285714285715,135.28571428571428,0.14285714285714285,1.8571428571428572,4.142857142857143,8.285714285714286,4.571428571428571,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.7142857142857142,10.142857142857142,2.5714285714285716,0.2857142857142857,2.7142857142857144,0.14285714285714285,0.2857142857142857,1.5714285714285714,0.0
89,18.714285714285715,84.28571428571429,73.42857142857143,9.857142857142858,124.85714285714286,10.142857142857142,31.714285714285715,1.4285714285714286,1.0,3.0,43.142857142857146,854.5714285714286,11.571428571428571,34.0,2.142857142857143,12.714285714285714,269.57142857142856,19.285714285714285,46.714285714285715,6.285714285714286,5.857142857142857,0.14285714285714285,34.857142857142854,7.285714285714286,8.142857142857142,6.571428571428571,90.71428571428571,5.571428571428571,6.285714285714286,4.428571428571429,11.142857142857142,1.7142857142857142,18.285714285714285,84.57142857142857,5.714285714285714,65.85714285714286,29.142857142857142,130.28571428571428,0.14285714285714285,1.8571428571428572,4.857142857142857,8.428571428571429,4.714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,1.8571428571428572,7.714285714285714,2.4285714285714284,0.5714285714285714,2.5714285714285716,0.2857142857142857,0.14285714285714285,1.7142857142857142,0.0
90,18.0,82.14285714285714,71.42857142857143,10.142857142857142,135.71428571428572,11.0,30.714285714285715,1.4285714285714286,1.2857142857142858,3.142857142857143,44.714285714285715,811.0,12.428571428571429,34.857142857142854,2.5714285714285716,13.857142857142858,264.57142857142856,18.714285714285715,44.57142857142857,6.428571428571429,6.285714285714286,0.14285714285714285,35.285714285714285,7.285714285714286,9.142857142857142,6.285714285714286,108.57142857142857,5.428571428571429,6.571428571428571,5.428571428571429,11.428571428571429,1.4285714285714286,19.428571428571427,81.85714285714286,4.857142857142857,65.14285714285714,31.142857142857142,128.71428571428572,0.14285714285714285,1.7142857142857142,4.571428571428571,9.0,4.142857142857143,0.2857142857142857,0.2857142857142857,0.14285714285714285,2.142857142857143,9.571428571428571,2.5714285714285716,0.5714285714285714,-0.42857142857142855,0.2857142857142857,0.14285714285714285,1.7142857142857142,0.0
91,19.428571428571427,79.85714285714286,71.14285714285714,9.857142857142858,137.85714285714286,10.857142857142858,29.0,2.0,1.4285714285714286,3.142857142857143,46.285714285714285,773.4285714285714,11.714285714285714,41.142857142857146,2.7142857142857144,13.714285714285714,276.2857142857143,20.0,45.714285714285715,7.0,6.0,0.14285714285714285,36.0,7.0,10.428571428571429,6.428571428571429,114.71428571428571,5.285714285714286,7.571428571428571,5.428571428571429,9.285714285714286,1.4285714285714286,21.571428571428573,104.14285714285714,5.0,63.42857142857143,33.57142857142857,123.28571428571429,0.14285714285714285,1.7142857142857142,4.428571428571429,10.142857142857142,3.857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,2.2857142857142856,8.571428571428571,2.142857142857143,0.7142857142857143,-0.42857142857142855,0.2857142857142857,0.0,2.4285714285714284,0.0
92,18.714285714285715,85.85714285714286,76.85714285714286,11.714285714285714,143.42857142857142,10.142857142857142,26.714285714285715,2.4285714285714284,1.8571428571428572,3.2857142857142856,42.285714285714285,719.8571428571429,13.0,41.857142857142854,2.142857142857143,14.428571428571429,278.2857142857143,22.142857142857142,50.0,4.714285714285714,5.142857142857143,0.42857142857142855,39.0,8.142857142857142,11.571428571428571,7.857142857142857,124.85714285714286,5.428571428571429,6.428571428571429,5.428571428571429,10.0,1.5714285714285714,24.428571428571427,107.42857142857143,5.571428571428571,56.0,33.285714285714285,133.0,0.2857142857142857,1.5714285714285714,5.571428571428571,10.285714285714286,4.142857142857143,0.5714285714285714,0.7142857142857143,0.0,2.2857142857142856,10.285714285714286,1.7142857142857142,0.7142857142857143,-0.2857142857142857,0.2857142857142857,0.0,2.2857142857142856,0.0
93,17.714285714285715,88.42857142857143,77.14285714285714,13.428571428571429,153.42857142857142,9.0,25.142857142857142,2.857142857142857,2.0,2.857142857142857,44.714285714285715,672.8571428571429,13.428571428571429,38.285714285714285,2.2857142857142856,16.285714285714285,272.42857142857144,24.428571428571427,40.714285714285715,7.142857142857143,4.857142857142857,0.42857142857142855,36.142857142857146,8.714285714285714,13.142857142857142,6.571428571428571,126.71428571428571,4.714285714285714,7.857142857142857,5.0,10.285714285714286,1.4285714285714286,22.0,96.57142857142857,5.285714285714286,61.285714285714285,35.57142857142857,127.57142857142857,0.42857142857142855,1.4285714285714286,6.142857142857143,10.142857142857142,5.0,0.7142857142857143,0.5714285714285714,0.0,2.142857142857143,11.142857142857142,1.8571428571428572,1.0,-0.7142857142857143,0.2857142857142857,0.0,2.4285714285714284,0.0
94,18.428571428571427,87.85714285714286,82.42857142857143,15.0,159.28571428571428,8.571428571428571,24.714285714285715,3.142857142857143,2.0,2.7142857142857144,45.57142857142857,649.0,12.0,37.142857142857146,2.4285714285714284,16.142857142857142,264.2857142857143,26.142857142857142,41.285714285714285,7.571428571428571,4.285714285714286,0.42857142857142855,36.714285714285715,9.0,15.142857142857142,6.857142857142857,111.85714285714286,5.857142857142857,8.285714285714286,4.571428571428571,11.142857142857142,1.1428571428571428,23.857142857142858,95.42857142857143,5.142857142857143,63.285714285714285,38.142857142857146,126.42857142857143,0.2857142857142857,1.1428571428571428,5.714285714285714,10.285714285714286,4.857142857142857,0.8571428571428571,0.7142857142857143,0.0,2.4285714285714284,8.571428571428571,1.8571428571428572,1.0,1.8571428571428572,0.2857142857142857,0.0,2.5714285714285716,0.0
95,17.285714285714285,94.57142857142857,81.28571428571429,13.428571428571429,164.57142857142858,8.142857142857142,23.428571428571427,3.7142857142857144,2.2857142857142856,2.2857142857142856,45.714285714285715,612.2857142857143,12.0,32.57142857142857,2.2857142857142856,15.857142857142858,253.85714285714286,40.42857142857143,43.42857142857143,7.428571428571429,3.7142857142857144,0.5714285714285714,36.0,9.0,15.714285714285714,7.428571428571429,108.42857142857143,5.857142857142857,9.571428571428571,4.714285714285714,11.857142857142858,1.2857142857142858,25.0,104.0,6.142857142857143,63.857142857142854,38.857142857142854,122.42857142857143,0.42857142857142855,1.4285714285714286,5.571428571428571,9.857142857142858,4.714285714285714,0.8571428571428571,0.7142857142857143,0.0,2.5714285714285716,8.285714285714286,1.5714285714285714,0.8571428571428571,2.7142857142857144,0.14285714285714285,0.0,2.2857142857142856,0.0
96,16.285714285714285,87.42857142857143,78.0,13.428571428571429,167.14285714285714,7.714285714285714,25.0,3.4285714285714284,2.2857142857142856,2.142857142857143,43.857142857142854,597.8571428571429,11.142857142857142,32.42857142857143,3.142857142857143,18.428571428571427,256.14285714285717,37.285714285714285,48.714285714285715,7.285714285714286,4.428571428571429,0.7142857142857143,37.714285714285715,9.0,17.571428571428573,7.857142857142857,98.85714285714286,6.714285714285714,10.571428571428571,4.714285714285714,12.285714285714286,1.2857142857142858,25.428571428571427,110.85714285714286,5.428571428571429,62.285714285714285,37.142857142857146,138.0,0.42857142857142855,1.4285714285714286,6.428571428571429,9.857142857142858,5.714285714285714,1.0,0.7142857142857143,0.0,2.5714285714285716,9.428571428571429,1.7142857142857142,0.5714285714285714,3.2857142857142856,0.0,0.0,2.142857142857143,0.0
97,17.142857142857142,91.57142857142857,77.14285714285714,12.714285714285714,170.42857142857142,7.428571428571429,24.714285714285715,3.7142857142857144,2.0,2.4285714285714284,42.857142857142854,573.0,10.857142857142858,32.142857142857146,2.7142857142857144,18.0,248.0,36.714285714285715,51.714285714285715,6.857142857142857,4.428571428571429,0.5714285714285714,39.42857142857143,8.857142857142858,19.714285714285715,7.857142857142857,83.71428571428571,7.714285714285714,11.714285714285714,3.7142857142857144,12.285714285714286,1.2857142857142858,24.428571428571427,114.0,6.142857142857143,61.857142857142854,36.714285714285715,132.14285714285714,0.5714285714285714,1.5714285714285714,7.571428571428571,9.714285714285714,6.285714285714286,1.0,0.7142857142857143,0.0,2.2857142857142856,8.428571428571429,1.5714285714285714,0.5714285714285714,6.142857142857143,0.14285714285714285,0.0,2.0,0.0
98,15.714285714285714,90.42857142857143,82.42857142857143,12.285714285714286,170.57142857142858,7.142857142857143,25.142857142857142,3.0,1.8571428571428572,2.4285714285714284,37.857142857142854,550.7142857142857,11.142857142857142,30.571428571428573,2.5714285714285716,20.571428571428573,238.14285714285714,36.714285714285715,51.857142857142854,8.0,4.0,0.8571428571428571,38.0,8.714285714285714,20.428571428571427,7.714285714285714,82.85714285714286,7.571428571428571,11.428571428571429,3.5714285714285716,13.571428571428571,1.2857142857142858,22.571428571428573,97.28571428571429,6.857142857142857,58.857142857142854,34.857142857142854,134.28571428571428,0.5714285714285714,1.2857142857142858,7.571428571428571,8.571428571428571,6.571428571428571,0.8571428571428571,0.7142857142857143,0.0,2.2857142857142856,9.142857142857142,1.4285714285714286,0.2857142857142857,6.0,0.14285714285714285,0.0,1.5714285714285714,0.0
99,15.571428571428571,93.28571428571429,81.14285714285714,12.0,170.28571428571428,8.142857142857142,26.571428571428573,2.5714285714285716,1.8571428571428572,3.0,43.42857142857143,533.8571428571429,9.714285714285714,30.285714285714285,2.5714285714285716,19.428571428571427,241.28571428571428,35.714285714285715,52.0,8.857142857142858,4.428571428571429,0.5714285714285714,37.285714285714285,8.428571428571429,20.142857142857142,6.142857142857143,67.42857142857143,8.142857142857142,11.142857142857142,2.857142857142857,14.714285714285714,1.0,23.857142857142858,95.14285714285714,7.571428571428571,56.57142857142857,34.57142857142857,124.0,0.42857142857142855,2.0,7.857142857142857,8.0,6.428571428571429,0.8571428571428571,0.14285714285714285,0.0,2.142857142857143,8.0,1.2857142857142858,0.42857142857142855,6.142857142857143,0.14285714285714285,0.0,1.7142857142857142,0.0
100,15.571428571428571,92.0,76.57142857142857,10.285714285714286,174.71428571428572,8.714285714285714,29.285714285714285,3.5714285714285716,1.5714285714285714,3.2857142857142856,41.42857142857143,520.0,10.0,35.57142857142857,2.5714285714285716,17.714285714285715,243.85714285714286,34.0,54.285714285714285,7.142857142857143,3.857142857142857,0.5714285714285714,43.0,7.142857142857143,20.0,6.428571428571429,96.0,13.142857142857142,11.142857142857142,3.0,13.571428571428571,1.0,24.714285714285715,89.14285714285714,8.285714285714286,44.714285714285715,46.714285714285715,122.42857142857143,0.5714285714285714,2.142857142857143,7.857142857142857,8.142857142857142,5.857142857142857,0.7142857142857143,0.14285714285714285,0.0,1.8571428571428572,8.714285714285714,0.8571428571428571,0.2857142857142857,5.714285714285714,0.14285714285714285,0.0,1.5714285714285714,0.0
101,15.0,95.0,72.71428571428571,9.0,171.71428571428572,8.428571428571429,32.42857142857143,3.4285714285714284,1.5714285714285714,2.857142857142857,40.142857142857146,486.2857142857143,11.0,35.714285714285715,3.0,18.857142857142858,265.7142857142857,31.142857142857142,55.857142857142854,6.857142857142857,4.0,0.5714285714285714,43.285714285714285,6.571428571428571,20.428571428571427,6.142857142857143,122.42857142857143,13.428571428571429,12.142857142857142,3.0,13.285714285714286,0.8571428571428571,25.285714285714285,88.28571428571429,9.428571428571429,43.714285714285715,45.57142857142857,115.85714285714286,1.1428571428571428,2.2857142857142856,8.571428571428571,8.571428571428571,6.428571428571429,0.5714285714285714,0.0,0.0,1.2857142857142858,10.714285714285714,1.2857142857142858,0.2857142857142857,3.2857142857142856,0.14285714285714285,0.0,1.8571428571428572,0.0
