year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands
63,186.71428571428572,168.71428571428572,236.0,30.857142857142858,82.85714285714286,53.0,91.57142857142857,5.714285714285714,31.0,20.714285714285715,154.42857142857142,2849.8571428571427,12.142857142857142,97.42857142857143,12.0,38.285714285714285,381.14285714285717,80.0,35.857142857142854,31.428571428571427,67.14285714285714,9.571428571428571,34.285714285714285,14.571428571428571,25.857142857142858,10.142857142857142,80.42857142857143,38.0,13.428571428571429,10.142857142857142,24.857142857142858,9.0,29.0,53.42857142857143,11.857142857142858,147.85714285714286,56.285714285714285,181.42857142857142,2.5714285714285716,25.571428571428573,11.285714285714286,33.857142857142854,8.857142857142858,4.428571428571429,2.5714285714285716,4.714285714285714,12.857142857142858,23.857142857142858,6.428571428571429,5.285714285714286,3.7142857142857144,2.142857142857143,3.7142857142857144,2.2857142857142856,0
64,223.0,196.57142857142858,273.14285714285717,43.714285714285715,134.42857142857142,58.42857142857143,107.28571428571429,5.857142857142857,35.285714285714285,20.428571428571427,179.57142857142858,3475.4285714285716,14.428571428571429,136.14285714285714,11.714285714285714,50.714285714285715,486.7142857142857,104.14285714285714,41.714285714285715,37.142857142857146,86.42857142857143,10.857142857142858,48.714285714285715,18.714285714285715,28.857142857142858,12.571428571428571,107.14285714285714,42.142857142857146,15.142857142857142,11.714285714285714,34.142857142857146,11.571428571428571,31.857142857142858,78.57142857142857,13.571428571428571,170.28571428571428,71.0,246.57142857142858,2.7142857142857144,29.857142857142858,12.571428571428571,42.714285714285715,11.0,4.428571428571429,3.142857142857143,5.142857142857143,12.285714285714286,29.0,9.142857142857142,6.142857142857143,4.857142857142857,2.142857142857143,4.142857142857143,5.428571428571429,0
65,222.71428571428572,226.85714285714286,327.14285714285717,53.42857142857143,226.0,73.85714285714286,136.14285714285714,5.857142857142857,40.142857142857146,27.428571428571427,234.14285714285714,4389.857142857143,14.142857142857142,170.28571428571428,14.0,70.71428571428571,567.8571428571429,124.28571428571429,48.285714285714285,46.142857142857146,101.14285714285714,11.285714285714286,63.57142857142857,23.285714285714285,30.0,19.285714285714285,144.57142857142858,52.0,21.0,15.714285714285714,50.857142857142854,14.857142857142858,44.57142857142857,111.28571428571429,15.285714285714286,216.42857142857142,88.0,316.14285714285717,4.285714285714286,39.142857142857146,13.285714285714286,48.857142857142854,12.0,5.428571428571429,4.571428571428571,7.142857142857143,14.142857142857142,47.857142857142854,16.0,7.571428571428571,6.571428571428571,2.0,3.4285714285714284,7.0,0
66,282.85714285714283,302.57142857142856,427.57142857142856,65.85714285714286,298.42857142857144,85.57142857142857,184.85714285714286,6.285714285714286,46.0,32.714285714285715,291.85714285714283,4985.142857142857,17.285714285714285,194.14285714285714,16.285714285714285,76.14285714285714,877.2857142857143,164.85714285714286,67.57142857142857,62.285714285714285,118.0,11.428571428571429,86.42857142857143,28.714285714285715,36.714285714285715,29.142857142857142,214.71428571428572,53.57142857142857,27.428571428571427,19.428571428571427,67.42857142857143,19.428571428571427,72.71428571428571,121.85714285714286,19.285714285714285,273.2857142857143,106.71428571428571,363.2857142857143,4.571428571428571,41.142857142857146,16.142857142857142,62.285714285714285,14.428571428571429,5.571428571428571,5.428571428571429,8.142857142857142,14.714285714285714,65.71428571428571,23.714285714285715,10.142857142857142,8.285714285714286,2.0,5.285714285714286,10.142857142857142,0
67,338.0,349.42857142857144,518.7142857142857,85.0,403.85714285714283,102.0,223.28571428571428,6.571428571428571,52.57142857142857,42.857142857142854,376.2857142857143,5376.0,22.714285714285715,245.14285714285714,18.857142857142858,91.14285714285714,1132.7142857142858,195.85714285714286,89.28571428571429,65.14285714285714,134.71428571428572,11.857142857142858,129.57142857142858,34.142857142857146,40.42857142857143,39.0,278.2857142857143,59.0,28.0,23.285714285714285,85.28571428571429,22.142857142857142,70.0,156.71428571428572,27.142857142857142,315.57142857142856,139.28571428571428,443.85714285714283,6.285714285714286,40.714285714285715,18.0,71.28571428571429,21.142857142857142,5.857142857142857,7.285714285714286,10.142857142857142,15.857142857142858,76.14285714285714,28.571428571428573,14.571428571428571,9.285714285714286,1.8571428571428572,5.571428571428571,12.571428571428571,0
68,379.42857142857144,399.42857142857144,574.4285714285714,95.57142857142857,533.1428571428571,108.71428571428571,230.14285714285714,8.571428571428571,67.14285714285714,48.857142857142854,467.7142857142857,6163.571428571428,24.714285714285715,270.7142857142857,21.285714285714285,112.42857142857143,1398.2857142857142,226.57142857142858,124.42857142857143,81.85714285714286,150.14285714285714,14.714285714285714,158.71428571428572,44.285714285714285,43.142857142857146,46.285714285714285,346.7142857142857,69.71428571428571,32.42857142857143,30.571428571428573,106.28571428571429,23.142857142857142,83.85714285714286,185.85714285714286,32.857142857142854,364.57142857142856,165.57142857142858,549.5714285714286,7.714285714285714,41.57142857142857,24.142857142857142,75.57142857142857,21.571428571428573,9.285714285714286,8.571428571428571,11.571428571428571,20.142857142857142,84.14285714285714,31.285714285714285,16.857142857142858,11.285714285714286,1.8571428571428572,6.0,14.428571428571429,0.2857142857142857
69,436.14285714285717,509.42857142857144,630.7142857142857,110.85714285714286,615.5714285714286,105.42857142857143,296.7142857142857,10.571428571428571,76.71428571428571,55.285714285714285,563.1428571428571,6370.714285714285,30.142857142857142,294.7142857142857,25.714285714285715,127.85714285714286,1638.857142857143,246.28571428571428,142.71428571428572,104.28571428571429,163.57142857142858,17.0,188.28571428571428,48.0,47.57142857142857,51.714285714285715,419.57142857142856,82.85714285714286,34.857142857142854,38.0,110.28571428571429,26.142857142857142,95.71428571428571,238.0,35.142857142857146,386.0,187.71428571428572,636.1428571428571,9.857142857142858,40.57142857142857,25.142857142857142,78.85714285714286,24.571428571428573,9.571428571428571,8.714285714285714,13.142857142857142,23.428571428571427,96.14285714285714,37.57142857142857,18.142857142857142,14.857142857142858,0.8571428571428571,4.428571428571429,15.428571428571429,0.2857142857142857
70,439.85714285714283,540.7142857142857,740.1428571428571,133.57142857142858,710.7142857142857,121.28571428571429,329.7142857142857,16.0,78.42857142857143,59.285714285714285,638.8571428571429,6651.857142857143,43.142857142857146,318.85714285714283,30.428571428571427,142.85714285714286,1970.2857142857142,272.42857142857144,160.57142857142858,111.28571428571429,171.28571428571428,18.142857142857142,219.0,50.857142857142854,48.714285714285715,57.142857142857146,501.7142857142857,89.42857142857143,40.714285714285715,41.57142857142857,123.71428571428571,25.857142857142858,109.42857142857143,308.0,45.57142857142857,407.42857142857144,212.71428571428572,740.5714285714286,10.285714285714286,43.857142857142854,25.285714285714285,85.57142857142857,28.285714285714285,10.857142857142858,9.571428571428571,11.857142857142858,24.0,107.28571428571429,52.142857142857146,18.857142857142858,20.428571428571427,1.8571428571428572,4.428571428571429,18.428571428571427,0.2857142857142857
71,403.42857142857144,636.7142857142857,848.2857142857143,138.85714285714286,780.1428571428571,124.28571428571429,387.57142857142856,16.571428571428573,84.14285714285714,68.71428571428571,753.4285714285714,7215.428571428572,52.0,431.57142857142856,37.0,161.28571428571428,2145.8571428571427,296.85714285714283,187.57142857142858,114.0,195.85714285714286,19.142857142857142,257.0,61.857142857142854,52.42857142857143,65.71428571428571,592.2857142857143,105.85714285714286,51.142857142857146,47.857142857142854,156.42857142857142,28.285714285714285,137.0,358.57142857142856,53.42857142857143,549.8571428571429,233.57142857142858,834.0,11.0,47.57142857142857,30.714285714285715,88.14285714285714,30.714285714285715,12.857142857142858,11.857142857142858,13.0,26.428571428571427,108.14285714285714,64.71428571428571,21.0,28.571428571428573,1.8571428571428572,15.285714285714286,17.571428571428573,0.2857142857142857
72,429.14285714285717,729.1428571428571,947.5714285714286,144.42857142857142,842.8571428571429,132.42857142857142,448.0,23.571428571428573,95.14285714285714,67.14285714285714,828.5714285714286,7321.0,62.0,480.2857142857143,39.714285714285715,145.57142857142858,2550.4285714285716,322.85714285714283,223.14285714285714,124.85714285714286,269.0,23.285714285714285,299.14285714285717,68.0,57.42857142857143,79.28571428571429,664.8571428571429,124.14285714285714,57.57142857142857,50.857142857142854,171.85714285714286,28.285714285714285,160.14285714285714,383.14285714285717,57.714285714285715,661.2857142857143,263.0,999.8571428571429,12.428571428571429,45.285714285714285,35.57142857142857,99.57142857142857,35.857142857142854,14.571428571428571,12.571428571428571,12.0,28.857142857142858,102.85714285714286,78.0,21.714285714285715,33.57142857142857,1.8571428571428572,16.428571428571427,20.0,0.8571428571428571
73,482.57142857142856,736.7142857142857,1018.5714285714286,156.0,935.5714285714286,139.42857142857142,476.85714285714283,26.0,96.42857142857143,72.85714285714286,931.8571428571429,7702.0,70.28571428571429,543.2857142857143,45.857142857142854,174.28571428571428,2673.4285714285716,328.0,250.0,131.85714285714286,269.57142857142856,25.285714285714285,342.14285714285717,71.28571428571429,56.57142857142857,90.14285714285714,760.8571428571429,156.85714285714286,60.285714285714285,54.714285714285715,189.57142857142858,25.714285714285715,157.42857142857142,401.7142857142857,62.142857142857146,978.1428571428571,290.7142857142857,1130.5714285714287,17.0,47.57142857142857,35.714285714285715,98.71428571428571,38.142857142857146,14.428571428571429,13.857142857142858,11.0,31.571428571428573,104.57142857142857,100.14285714285714,21.571428571428573,36.0,2.857142857142857,14.714285714285714,20.142857142857142,1.1428571428571428
74,456.7142857142857,839.2857142857143,1093.5714285714287,157.71428571428572,1023.1428571428571,140.85714285714286,532.7142857142857,28.142857142857142,109.71428571428571,69.28571428571429,1008.8571428571429,8415.142857142857,72.57142857142857,538.4285714285714,50.42857142857143,187.28571428571428,3010.0,349.57142857142856,283.2857142857143,132.57142857142858,264.57142857142856,28.142857142857142,352.42857142857144,65.71428571428571,55.857142857142854,95.0,886.1428571428571,165.85714285714286,70.0,58.857142857142854,206.14285714285714,29.285714285714285,200.85714285714286,517.7142857142857,66.28571428571429,1079.0,309.7142857142857,1287.7142857142858,18.428571428571427,50.42857142857143,40.714285714285715,111.28571428571429,43.42857142857143,15.0,13.285714285714286,10.142857142857142,37.714285714285715,128.0,111.57142857142857,20.142857142857142,42.714285714285715,2.7142857142857144,14.428571428571429,20.857142857142858,1.1428571428571428
75,455.42857142857144,972.8571428571429,1175.857142857143,178.0,1068.4285714285713,152.85714285714286,629.7142857142857,31.142857142857142,116.85714285714286,74.28571428571429,1071.2857142857142,8921.0,81.0,562.2857142857143,58.142857142857146,204.42857142857142,3285.714285714286,359.0,294.14285714285717,145.71428571428572,271.7142857142857,28.285714285714285,390.85714285714283,73.57142857142857,60.714285714285715,111.71428571428571,1042.0,179.57142857142858,85.42857142857143,61.57142857142857,207.71428571428572,35.714285714285715,238.14285714285714,536.0,69.71428571428571,1312.142857142857,333.2857142857143,1370.142857142857,20.571428571428573,47.714285714285715,54.142857142857146,112.28571428571429,47.857142857142854,13.285714285714286,14.857142857142858,9.571428571428571,35.0,130.28571428571428,116.42857142857143,19.142857142857142,50.285714285714285,3.2857142857142856,23.714285714285715,24.142857142857142,0.8571428571428571
76,441.14285714285717,951.8571428571429,1258.5714285714287,191.42857142857142,1077.857142857143,163.85714285714286,626.0,34.285714285714285,128.42857142857142,74.28571428571429,1057.142857142857,9186.0,89.71428571428571,579.8571428571429,58.714285714285715,203.0,3445.5714285714284,376.42857142857144,337.85714285714283,137.14285714285714,281.2857142857143,27.714285714285715,416.42857142857144,87.0,61.57142857142857,117.42857142857143,1164.0,182.14285714285714,93.71428571428571,62.142857142857146,209.28571428571428,39.57142857142857,249.57142857142858,526.0,76.0,1353.5714285714287,339.7142857142857,1449.5714285714287,21.428571428571427,57.714285714285715,63.0,125.57142857142857,55.285714285714285,15.714285714285714,16.142857142857142,9.857142857142858,31.0,144.28571428571428,112.85714285714286,19.571428571428573,49.714285714285715,2.7142857142857144,29.571428571428573,28.571428571428573,0.8571428571428571
77,457.85714285714283,1027.4285714285713,1266.142857142857,185.14285714285714,1155.0,167.57142857142858,724.0,36.0,122.28571428571429,75.14285714285714,1132.4285714285713,9228.42857142857,96.28571428571429,646.5714285714286,57.285714285714285,224.0,3493.4285714285716,363.42857142857144,375.85714285714283,132.42857142857142,290.2857142857143,25.857142857142858,455.57142857142856,82.42857142857143,58.57142857142857,120.71428571428571,1274.0,186.71428571428572,99.42857142857143,68.71428571428571,239.0,41.0,265.2857142857143,619.2857142857143,74.57142857142857,1549.0,359.57142857142856,1517.2857142857142,26.857142857142858,59.857142857142854,74.14285714285714,127.14285714285714,57.857142857142854,16.714285714285715,16.714285714285715,10.0,32.0,151.14285714285714,107.85714285714286,20.285714285714285,48.42857142857143,1.8571428571428572,29.428571428571427,28.571428571428573,0.8571428571428571
78,484.2857142857143,1079.5714285714287,1279.7142857142858,182.42857142857142,1226.0,175.28571428571428,771.1428571428571,42.42857142857143,121.42857142857143,70.14285714285714,1142.5714285714287,9356.0,105.85714285714286,720.0,54.285714285714285,242.0,3674.285714285714,348.42857142857144,387.0,141.14285714285714,280.14285714285717,26.285714285714285,481.7142857142857,99.85714285714286,62.857142857142854,129.14285714285714,1369.2857142857142,190.57142857142858,102.28571428571429,67.28571428571429,241.0,40.285714285714285,297.57142857142856,664.7142857142857,78.57142857142857,1578.142857142857,369.14285714285717,1603.142857142857,30.428571428571427,61.857142857142854,87.0,139.71428571428572,68.42857142857143,15.857142857142858,14.428571428571429,11.142857142857142,30.857142857142858,171.14285714285714,97.71428571428571,17.285714285714285,47.714285714285715,2.142857142857143,19.285714285714285,35.714285714285715,0.8571428571428571
79,501.2857142857143,1157.142857142857,1318.142857142857,187.57142857142858,1293.142857142857,172.28571428571428,806.0,41.285714285714285,121.14285714285714,71.85714285714286,1132.142857142857,9558.285714285714,126.28571428571429,779.5714285714286,53.285714285714285,263.2857142857143,3597.4285714285716,329.85714285714283,506.2857142857143,148.42857142857142,222.42857142857142,25.0,486.85714285714283,102.71428571428571,66.42857142857143,114.85714285714286,1515.5714285714287,179.85714285714286,122.0,81.0,249.57142857142858,40.57142857142857,304.7142857142857,746.2857142857143,85.14285714285714,1515.142857142857,371.7142857142857,1561.142857142857,37.857142857142854,64.71428571428571,106.85714285714286,132.85714285714286,71.71428571428571,14.857142857142858,13.285714285714286,11.571428571428571,27.571428571428573,198.85714285714286,80.42857142857143,16.428571428571427,47.714285714285715,2.142857142857143,37.42857142857143,41.714285714285715,0.7142857142857143
80,431.85714285714283,1246.7142857142858,1285.857142857143,202.57142857142858,1425.0,165.0,927.4285714285714,45.857142857142854,129.0,70.71428571428571,1117.0,9866.42857142857,152.85714285714286,777.2857142857143,48.57142857142857,256.2857142857143,3633.8571428571427,353.42857142857144,550.5714285714286,142.57142857142858,226.85714285714286,22.428571428571427,477.7142857142857,111.14285714285714,71.42857142857143,114.85714285714286,1623.2857142857142,176.85714285714286,124.28571428571429,80.28571428571429,243.57142857142858,41.42857142857143,333.7142857142857,851.4285714285714,93.71428571428571,1304.4285714285713,373.0,1512.0,40.285714285714285,66.14285714285714,116.57142857142857,154.71428571428572,83.71428571428571,15.714285714285714,21.428571428571427,12.428571428571429,26.285714285714285,224.0,68.0,16.142857142857142,52.42857142857143,1.2857142857142858,55.714285714285715,43.857142857142854,0.42857142857142855
81,417.2857142857143,1283.2857142857142,1256.7142857142858,191.85714285714286,1510.2857142857142,164.57142857142858,945.8571428571429,54.57142857142857,122.14285714285714,67.42857142857143,1100.0,9882.714285714286,186.28571428571428,841.7142857142857,49.285714285714285,259.0,3527.5714285714284,332.57142857142856,601.4285714285714,151.0,251.57142857142858,20.857142857142858,500.7142857142857,134.28571428571428,78.0,115.28571428571429,1672.5714285714287,195.0,129.0,79.42857142857143,240.85714285714286,41.42857142857143,356.7142857142857,803.2857142857143,98.42857142857143,1279.142857142857,366.7142857142857,1425.2857142857142,49.857142857142854,66.28571428571429,125.14285714285714,158.71428571428572,85.0,15.0,22.0,12.571428571428571,22.0,210.42857142857142,59.0,14.714285714285714,49.57142857142857,1.1428571428571428,60.42857142857143,42.142857142857146,0.42857142857142855
82,389.7142857142857,1260.4285714285713,1232.142857142857,196.28571428571428,1589.142857142857,157.28571428571428,948.8571428571429,54.142857142857146,111.71428571428571,64.0,1063.0,9575.285714285714,220.42857142857142,839.7142857142857,44.0,272.57142857142856,3432.4285714285716,331.2857142857143,652.7142857142857,137.42857142857142,245.42857142857142,19.285714285714285,502.7142857142857,134.57142857142858,80.28571428571429,101.28571428571429,1666.4285714285713,184.28571428571428,125.14285714285714,82.85714285714286,247.57142857142858,35.714285714285715,381.42857142857144,890.5714285714286,103.42857142857143,1073.4285714285713,358.85714285714283,1375.4285714285713,59.142857142857146,69.28571428571429,126.57142857142857,169.57142857142858,90.14285714285714,15.285714285714286,22.142857142857142,12.285714285714286,22.857142857142858,232.85714285714286,51.714285714285715,13.714285714285714,48.0,1.2857142857142858,65.42857142857143,44.42857142857143,0.42857142857142855
83,347.0,1368.0,1178.142857142857,181.42857142857142,1853.5714285714287,153.42857142857142,955.0,61.285714285714285,98.14285714285714,65.57142857142857,1073.2857142857142,9620.0,249.0,765.8571428571429,45.142857142857146,276.42857142857144,3477.8571428571427,336.14285714285717,659.4285714285714,140.0,229.42857142857142,18.285714285714285,507.57142857142856,130.71428571428572,98.0,102.71428571428571,1623.7142857142858,181.42857142857142,125.28571428571429,81.42857142857143,256.14285714285717,30.714285714285715,376.7142857142857,908.5714285714286,102.71428571428571,1083.0,366.0,1265.857142857143,69.85714285714286,61.0,136.0,163.28571428571428,88.71428571428571,14.428571428571429,23.428571428571427,12.428571428571429,23.285714285714285,249.0,51.0,12.714285714285714,60.285714285714285,1.2857142857142858,64.42857142857143,41.57142857142857,0.42857142857142855
84,308.85714285714283,1394.7142857142858,1150.0,176.71428571428572,1861.4285714285713,141.14285714285714,911.8571428571429,61.857142857142854,100.85714285714286,64.57142857142857,1055.7142857142858,9416.0,270.57142857142856,795.2857142857143,43.57142857142857,274.0,3356.285714285714,359.85714285714283,698.7142857142857,152.14285714285714,247.14285714285714,16.714285714285715,473.42857142857144,141.57142857142858,94.85714285714286,106.14285714285714,1603.0,172.42857142857142,122.57142857142857,75.42857142857143,238.0,29.285714285714285,409.85714285714283,925.0,109.14285714285714,878.4285714285714,360.7142857142857,1194.0,82.71428571428571,78.28571428571429,139.71428571428572,172.0,94.14285714285714,15.142857142857142,23.0,12.285714285714286,28.428571428571427,257.14285714285717,47.0,10.714285714285714,55.714285714285715,1.1428571428571428,64.71428571428571,41.857142857142854,0.42857142857142855
85,289.7142857142857,1385.4285714285713,1174.0,175.85714285714286,1851.5714285714287,139.57142857142858,905.0,62.857142857142854,97.57142857142857,64.57142857142857,983.0,9096.0,288.85714285714283,679.5714285714286,49.142857142857146,253.14285714285714,3486.8571428571427,358.85714285714283,728.7142857142857,148.0,234.85714285714286,14.714285714285714,436.57142857142856,131.57142857142858,89.42857142857143,102.0,1572.7142857142858,162.28571428571428,121.0,76.14285714285714,235.57142857142858,25.285714285714285,405.42857142857144,886.8571428571429,121.57142857142857,747.7142857142857,356.7142857142857,1141.857142857143,95.28571428571429,71.57142857142857,142.57142857142858,167.42857142857142,87.57142857142857,14.857142857142858,21.714285714285715,10.285714285714286,30.714285714285715,250.85714285714286,46.857142857142854,11.428571428571429,50.0,0.8571428571428571,63.857142857142854,40.714285714285715,0.7142857142857143
86,244.0,1359.2857142857142,1152.0,176.57142857142858,1875.4285714285713,137.85714285714286,887.0,65.14285714285714,98.42857142857143,60.57142857142857,976.5714285714286,9408.42857142857,297.0,625.5714285714286,50.142857142857146,242.85714285714286,3370.4285714285716,375.0,652.4285714285714,127.71428571428571,231.14285714285714,13.0,434.85714285714283,128.85714285714286,93.57142857142857,105.71428571428571,1484.2857142857142,157.71428571428572,108.14285714285714,63.714285714285715,224.0,22.0,407.85714285714283,853.4285714285714,121.42857142857143,703.0,377.42857142857144,1096.142857142857,110.57142857142857,74.57142857142857,128.28571428571428,193.85714285714286,88.42857142857143,16.285714285714285,23.142857142857142,9.571428571428571,33.285714285714285,249.0,50.714285714285715,10.285714285714286,50.57142857142857,0.8571428571428571,48.714285714285715,34.57142857142857,0.2857142857142857
87,224.42857142857142,1330.2857142857142,1135.857142857143,173.71428571428572,1891.4285714285713,141.42857142857142,793.7142857142857,71.42857142857143,101.0,59.285714285714285,930.4285714285714,9103.57142857143,301.57142857142856,679.8571428571429,56.0,258.85714285714283,3470.0,353.2857142857143,666.5714285714286,123.57142857142857,231.57142857142858,13.571428571428571,459.85714285714283,129.14285714285714,95.71428571428571,96.28571428571429,1419.2857142857142,162.71428571428572,118.14285714285714,68.14285714285714,224.57142857142858,20.0,406.7142857142857,871.4285714285714,124.42857142857143,607.0,414.42857142857144,1106.2857142857142,123.28571428571429,67.71428571428571,123.71428571428571,194.85714285714286,86.85714285714286,17.714285714285715,12.857142857142858,9.285714285714286,33.714285714285715,223.71428571428572,34.714285714285715,8.714285714285714,51.42857142857143,0.7142857142857143,35.42857142857143,30.714285714285715,0.2857142857142857
88,227.28571428571428,1384.0,1147.4285714285713,199.28571428571428,1918.2857142857142,139.57142857142858,834.4285714285714,76.85714285714286,101.42857142857143,59.142857142857146,969.2857142857143,8637.57142857143,308.85714285714283,685.5714285714286,57.42857142857143,279.0,3411.285714285714,362.42857142857144,667.5714285714286,131.14285714285714,232.85714285714286,12.0,467.7142857142857,117.14285714285714,105.14285714285714,95.85714285714286,1427.5714285714287,145.85714285714286,116.57142857142857,78.57142857142857,212.0,14.285714285714286,426.0,895.8571428571429,134.85714285714286,552.1428571428571,461.14285714285717,1043.7142857142858,124.85714285714286,70.42857142857143,142.42857142857142,189.14285714285714,88.71428571428571,23.0,11.571428571428571,9.0,34.42857142857143,223.42857142857142,32.857142857142854,8.142857142857142,49.0,0.7142857142857143,31.285714285714285,34.142857142857146,0.42857142857142855
89,231.85714285714286,1425.7142857142858,1201.142857142857,189.42857142857142,1930.2857142857142,140.85714285714286,817.0,90.0,104.85714285714286,56.714285714285715,929.4285714285714,8221.714285714286,306.0,679.0,59.0,261.42857142857144,3324.1428571428573,362.85714285714283,669.2857142857143,129.42857142857142,234.42857142857142,12.0,462.14285714285717,122.28571428571429,112.28571428571429,100.28571428571429,1424.0,148.42857142857142,126.85714285714286,76.57142857142857,213.28571428571428,13.142857142857142,425.14285714285717,862.8571428571429,143.28571428571428,509.42857142857144,567.2857142857143,980.5714285714286,130.71428571428572,78.42857142857143,151.28571428571428,190.28571428571428,89.14285714285714,33.57142857142857,9.857142857142858,8.142857142857142,33.0,208.71428571428572,32.857142857142854,7.0,47.142857142857146,0.2857142857142857,17.714285714285715,33.142857142857146,0.42857142857142855
90,207.14285714285714,1357.857142857143,1174.4285714285713,198.57142857142858,1800.2857142857142,143.57142857142858,809.2857142857143,95.42857142857143,109.42857142857143,54.714285714285715,921.5714285714286,7902.285714285715,291.57142857142856,788.0,58.142857142857146,281.85714285714283,3350.1428571428573,346.7142857142857,666.7142857142857,121.42857142857143,240.0,11.0,472.85714285714283,142.42857142857142,105.0,89.85714285714286,1433.857142857143,151.14285714285714,131.14285714285714,79.85714285714286,215.28571428571428,12.142857142857142,466.14285714285717,846.7142857142857,189.71428571428572,476.14285714285717,713.8571428571429,979.1428571428571,129.42857142857142,71.57142857142857,130.42857142857142,213.28571428571428,85.71428571428571,39.57142857142857,8.285714285714286,6.714285714285714,33.42857142857143,188.57142857142858,30.714285714285715,6.571428571428571,45.142857142857146,0.2857142857142857,13.142857142857142,39.285714285714285,0.42857142857142855
91,244.0,1354.7142857142858,1361.142857142857,194.57142857142858,1825.142857142857,153.0,792.5714285714286,110.85714285714286,120.71428571428571,53.142857142857146,862.7142857142857,7662.142857142857,302.0,760.2857142857143,61.0,282.2857142857143,3460.285714285714,345.0,687.7142857142857,113.42857142857143,215.85714285714286,10.857142857142858,497.57142857142856,143.14285714285714,117.14285714285714,87.28571428571429,1387.142857142857,142.85714285714286,138.85714285714286,92.42857142857143,202.71428571428572,9.714285714285714,463.2857142857143,919.1428571428571,209.28571428571428,501.0,849.1428571428571,920.0,116.85714285714286,70.85714285714286,140.57142857142858,224.28571428571428,89.42857142857143,42.285714285714285,7.571428571428571,6.285714285714286,25.285714285714285,181.85714285714286,33.857142857142854,5.571428571428571,49.857142857142854,0.42857142857142855,13.142857142857142,38.57142857142857,0.42857142857142855
92,242.71428571428572,1401.7142857142858,1440.857142857143,206.42857142857142,1862.2857142857142,152.14285714285714,806.5714285714286,113.71428571428571,125.85714285714286,52.714285714285715,891.5714285714286,7222.428571428572,321.2857142857143,753.7142857142857,57.142857142857146,279.85714285714283,3366.1428571428573,358.0,684.1428571428571,114.28571428571429,237.57142857142858,9.857142857142858,514.2857142857143,140.42857142857142,124.57142857142857,89.0,1399.0,150.71428571428572,148.57142857142858,96.42857142857143,179.28571428571428,9.428571428571429,494.14285714285717,910.1428571428571,248.85714285714286,476.57142857142856,920.7142857142857,870.1428571428571,109.71428571428571,109.14285714285714,143.57142857142858,232.71428571428572,95.0,43.285714285714285,9.714285714285714,6.285714285714286,22.0,196.28571428571428,32.57142857142857,5.428571428571429,-1.1428571428571428,0.42857142857142855,18.714285714285715,33.142857142857146,0.14285714285714285
93,257.14285714285717,1502.142857142857,1495.142857142857,213.85714285714286,1860.857142857143,160.57142857142858,809.0,118.85714285714286,128.85714285714286,56.57142857142857,825.0,6351.571428571428,330.2857142857143,788.0,64.14285714285714,299.57142857142856,3547.8571428571427,371.14285714285717,678.0,124.14285714285714,259.57142857142856,8.857142857142858,503.0,154.0,130.28571428571428,90.14285714285714,1422.7142857142858,157.85714285714286,144.14285714285714,112.71428571428571,177.42857142857142,9.142857142857142,538.0,1102.0,252.71428571428572,480.85714285714283,903.7142857142857,868.4285714285714,98.71428571428571,113.28571428571429,169.42857142857142,219.14285714285714,103.71428571428571,44.857142857142854,7.857142857142857,6.0,19.571428571428573,195.57142857142858,30.714285714285715,5.0,-8.428571428571429,0.42857142857142855,23.0,30.571428571428573,0.14285714285714285
94,257.2857142857143,1600.142857142857,1627.4285714285713,219.28571428571428,1977.4285714285713,168.14285714285714,825.4285714285714,156.57142857142858,133.42857142857142,55.857142857142854,901.1428571428571,6024.428571428572,345.42857142857144,751.5714285714286,65.57142857142857,306.42857142857144,3524.5714285714284,369.57142857142856,707.7142857142857,126.71428571428571,298.85714285714283,7.857142857142857,509.2857142857143,159.85714285714286,147.14285714285714,94.28571428571429,1431.4285714285713,140.85714285714286,144.42857142857142,147.42857142857142,172.85714285714286,8.142857142857142,587.2857142857143,1030.857142857143,256.85714285714283,466.57142857142856,897.1428571428571,876.1428571428571,92.28571428571429,139.85714285714286,176.14285714285714,218.42857142857142,111.71428571428571,45.142857142857146,8.571428571428571,5.285714285714286,20.142857142857142,204.0,32.42857142857143,3.857142857142857,26.714285714285715,0.42857142857142855,27.0,34.57142857142857,0.14285714285714285
