year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands
120,22,142,100,18,76,8,43,4,8,2,55,135,26,26,10,27,151,33,58,9,5,0,59,15,17,6,115,8,8,3,22,0,27,23,12,18,63,102,2,2,7,26,6,1,0,0,2,15,3,0,0,0,0,0,0
121,3,148,92,43,128,14,38,5,2,4,44,103,6,22,8,10,161,42,42,5,8,0,40,12,29,5,119,8,7,4,12,0,33,57,33,27,61,43,0,5,6,16,7,4,1,0,0,18,0,0,1,0,0,1,0
122,9,87,110,16,82,6,37,7,2,1,48,123,18,77,9,13,96,11,36,3,4,0,49,12,32,5,93,9,5,2,27,0,25,53,14,21,55,69,1,3,7,10,11,2,1,0,0,7,0,0,1,0,0,2,0
123,7,106,66,12,80,9,18,1,1,2,46,139,23,30,5,20,142,14,48,6,2,0,28,5,33,3,145,3,6,1,10,0,37,55,27,40,36,29,3,3,5,16,8,1,0,0,2,12,2,0,0,0,0,1,0
124,1,77,78,24,76,11,24,1,4,0,43,98,18,15,4,9,96,3,36,5,10,0,23,1,10,4,89,6,9,0,5,0,23,38,5,14,84,65,0,2,2,20,6,0,0,0,2,8,0,0,1,0,0,0,0
125,7,67,22,1,68,3,11,3,0,1,4,146,11,5,1,8,52,5,34,2,7,0,12,0,17,0,24,10,5,0,4,0,12,18,10,7,13,5,0,1,2,9,9,1,0,0,1,2,0,0,0,0,0,0,0
126,7,28,18,6,44,4,3,2,1,0,15,92,0,21,1,9,11,1,25,2,2,0,8,4,12,2,14,5,8,1,5,0,37,49,4,0,18,12,0,1,6,10,3,1,0,0,0,15,0,0,2,0,0,1,0
127,15,48,51,1,57,3,16,5,3,0,7,103,26,47,4,9,47,19,31,0,5,0,20,4,18,5,16,6,0,3,4,0,28,27,20,11,15,26,0,2,3,17,5,0,1,0,1,14,2,1,0,0,0,1,0
128,15,158,102,24,74,22,46,8,4,0,60,98,21,37,9,38,148,41,59,6,14,0,26,13,34,4,115,20,5,3,7,0,45,34,16,21,42,68,4,1,9,18,4,5,1,0,2,3,1,0,0,0,0,0,0
129,10,107,81,26,93,11,20,2,1,3,45,99,22,38,9,32,62,29,36,8,-1,0,38,4,35,4,107,4,8,2,10,1,57,23,14,18,54,38,0,5,1,23,6,1,1,0,3,8,0,0,2,0,0,0,0
130,4,83,102,28,78,19,27,7,1,0,49,97,16,11,6,29,130,15,38,5,4,0,42,10,29,3,70,13,7,0,25,0,20,42,15,26,33,34,5,7,11,17,9,2,0,0,1,19,0,0,1,0,0,0,0
131,6,60,70,18,50,19,31,0,5,2,34,77,18,20,4,15,103,6,43,2,4,0,15,7,30,5,70,4,2,0,42,0,12,44,6,19,18,57,3,1,5,13,7,1,1,0,4,8,0,0,1,0,0,1,0
132,0,58,28,3,78,6,7,1,1,0,4,87,7,46,3,8,64,2,23,2,0,0,9,0,14,0,18,7,4,2,2,0,5,32,6,6,6,28,0,0,5,11,5,1,0,0,0,12,0,0,3,0,0,0,0
133,7,32,45,12,189,3,12,5,0,1,9,67,2,38,0,12,23,13,20,1,1,0,8,4,10,0,19,6,2,6,2,0,17,20,21,10,51,34,0,0,2,5,6,0,1,0,0,16,1,0,0,0,0,1,0
134,6,109,73,25,50,13,37,4,0,3,70,81,12,13,11,27,49,16,45,0,17,0,55,6,22,5,96,1,2,10,11,0,15,8,6,34,52,37,0,3,5,28,5,4,0,0,5,7,0,0,2,0,0,2,0
135,6,98,62,40,67,8,34,2,4,2,36,71,10,22,9,21,110,20,44,9,8,0,10,7,15,2,72,17,3,0,4,0,21,17,10,35,41,17,0,6,2,15,8,1,0,0,1,0,0,0,2,0,0,0,0
136,5,107,62,17,49,9,27,4,0,0,41,93,14,24,8,22,90,18,27,0,15,0,24,11,29,3,120,7,2,3,5,0,17,18,16,13,40,25,2,9,11,12,8,0,0,0,0,0,0,0,0,0,0,1,0
137,10,62,66,16,34,7,28,0,3,2,53,55,16,27,5,8,79,12,34,7,4,0,27,7,33,1,90,13,4,3,10,0,8,31,7,29,16,250,1,1,2,9,4,5,0,0,3,23,0,1,1,0,0,5,0
138,3,64,76,30,54,12,19,3,1,2,28,57,0,4,5,19,57,3,38,1,8,0,34,4,22,2,34,7,4,1,7,0,7,17,5,13,15,40,0,2,2,8,5,1,0,0,0,13,0,0,1,0,0,0,0
139,0,41,27,2,27,2,6,0,0,1,12,60,0,1,3,4,70,0,9,1,1,0,11,1,16,1,11,1,6,0,0,0,12,16,4,11,7,4,0,0,8,6,4,0,0,0,1,3,0,0,0,0,0,0,0
140,5,203,26,4,37,2,10,0,3,0,12,56,27,28,0,17,38,16,27,4,3,0,13,6,11,0,10,11,2,3,9,0,5,13,17,8,27,18,0,1,0,20,4,0,0,0,0,26,0,0,0,0,0,0,0
141,13,95,96,22,55,12,30,3,3,5,53,70,9,74,8,28,89,10,35,3,13,0,23,7,20,5,63,11,4,1,22,0,19,13,6,13,17,30,3,6,12,10,4,0,0,1,1,11,2,0,0,0,0,0,0
142,2,65,94,26,46,17,30,10,1,0,36,67,4,42,7,27,74,20,33,4,6,0,16,4,39,2,73,7,4,3,7,0,18,23,9,11,36,12,1,4,3,21,6,1,1,0,0,15,0,0,1,0,0,1,0
143,15,86,72,30,38,12,26,8,3,2,47,55,11,45,7,18,66,10,31,11,5,0,25,15,13,2,44,13,3,1,12,0,6,26,3,19,33,27,4,6,1,0,11,1,0,0,0,11,1,0,1,0,0,1,0
144,9,81,45,27,46,7,23,4,8,3,29,80,10,47,7,14,46,12,25,2,20,0,16,12,25,2,42,5,4,1,11,0,14,13,9,9,18,9,1,5,0,13,5,0,0,1,0,14,1,0,2,0,0,2,0
145,9,22,73,33,38,2,24,0,0,1,48,54,0,27,3,7,100,3,26,1,4,0,17,2,9,0,35,6,5,1,6,0,7,27,1,8,46,23,1,1,5,8,5,0,0,0,0,4,0,0,0,0,0,0,0
146,4,21,30,4,48,2,6,0,0,1,6,40,0,5,2,4,36,1,13,1,2,0,9,0,15,0,11,1,4,0,0,0,5,15,1,10,3,3,0,2,3,2,4,0,0,0,0,0,1,1,1,0,0,0,0
147,3,31,31,10,22,1,23,5,4,4,7,40,18,41,0,17,51,6,8,2,10,0,11,-3,6,0,32,2,0,2,5,0,6,3,9,4,16,5,0,3,1,4,5,0,0,0,1,1,1,0,0,0,0,0,0
148,11,65,82,24,18,7,39,10,2,2,55,38,14,35,6,29,51,12,35,1,10,0,14,6,9,4,30,5,5,0,8,0,18,6,9,24,24,14,2,6,1,20,7,0,0,0,0,11,0,0,0,0,0,0,0
149,-5,79,81,24,69,9,42,3,4,1,25,39,11,44,4,13,42,14,14,6,6,0,28,6,13,1,39,10,3,2,21,0,13,9,7,20,14,2,1,9,2,23,5,1,0,0,1,5,0,1,0,0,0,0,0
150,17,50,76,35,36,6,38,5,3,4,43,45,9,29,1,11,31,7,20,2,11,0,16,4,19,2,41,4,4,4,39,1,3,7,3,7,22,23,0,11,5,5,4,3,0,0,0,20,1,0,0,0,0,0,0
151,12,64,66,35,30,11,31,5,3,1,43,49,9,31,6,14,35,5,14,4,4,0,25,2,17,1,29,18,3,2,10,0,16,12,1,15,34,7,3,6,2,0,8,1,2,0,0,12,0,0,0,0,0,0,0
152,10,45,70,25,28,15,18,0,0,0,40,23,0,6,2,16,22,4,22,7,8,0,20,0,11,1,21,5,1,3,2,0,5,13,4,20,30,20,0,10,1,0,2,0,0,0,0,16,0,0,0,0,0,0,0
153,3,19,22,3,30,0,9,3,3,2,17,45,0,1,0,6,13,0,14,1,3,0,4,2,8,1,5,9,2,1,0,0,4,9,1,1,3,3,0,1,1,0,3,1,0,0,0,1,0,0,2,0,0,1,0
154,6,24,44,4,16,0,18,3,0,2,12,50,9,4,0,5,25,4,8,3,6,0,13,5,4,0,3,6,2,2,5,0,9,3,1,12,4,7,0,2,0,35,0,0,0,0,0,2,0,1,0,0,0,1,0
155,8,36,76,44,16,7,33,7,5,0,65,36,3,39,4,26,54,14,18,2,10,0,16,10,9,2,36,14,2,1,13,0,25,14,3,17,31,12,2,10,69,11,7,1,0,0,0,23,0,0,0,0,0,2,0
156,9,61,91,69,48,11,46,1,0,3,43,31,6,12,4,19,46,2,16,2,13,0,9,2,7,1,57,10,4,1,8,0,16,10,4,18,20,5,1,3,1,22,4,2,0,0,1,27,1,0,0,0,0,0,0
157,7,38,82,28,25,6,29,3,1,4,46,28,8,46,10,10,1877,2,21,1,10,0,8,8,9,3,34,10,2,1,5,0,14,11,8,12,17,19,3,0,2,5,5,1,0,0,0,5,0,0,2,0,0,0,0
158,4,35,62,42,50,0,41,4,2,5,39,46,7,23,8,14,42,4,13,3,11,0,9,6,5,2,23,1,3,3,13,0,25,9,2,26,16,1,1,9,0,6,4,0,0,2,0,11,0,1,0,0,0,0,0
159,6,24,30,44,28,11,36,1,1,0,24,30,0,6,2,15,34,1,15,2,8,1,21,0,6,7,27,17,2,3,2,0,24,4,0,0,16,19,3,10,0,13,2,0,0,0,1,12,1,0,1,0,0,1,0
160,0,15,35,13,20,0,10,0,0,0,29,32,0,2,0,4,27,2,11,0,0,0,3,2,8,1,3,5,2,3,2,0,8,5,2,9,3,4,0,5,0,4,1,1,0,0,0,0,-1,0,1,0,0,0,0
161,10,17,42,4,35,0,22,2,1,3,28,6,19,4,0,3,17,6,7,5,8,0,5,7,10,0,8,4,1,4,3,0,8,4,6,0,11,4,0,1,0,20,1,0,0,0,1,10,0,0,0,0,0,0,0
162,12,21,104,47,-41,7,52,6,4,3,58,633,4,19,4,21,43,8,15,2,12,0,16,4,6,2,32,19,0,0,11,0,23,2,5,22,45,32,0,5,2,14,4,0,0,0,0,21,1,0,0,0,0,0,0
163,7,24,85,81,27,1,36,3,1,1,45,15,6,21,2,27,43,7,15,5,5,0,10,9,6,2,9,27,2,4,12,0,23,2,0,17,13,5,2,7,0,9,3,1,0,0,0,22,0,0,0,0,0,0,0
164,3,37,95,40,51,7,44,2,3,1,67,23,3,22,2,13,29,4,7,13,10,0,12,8,13,6,54,18,1,2,7,0,30,2,2,17,27,14,4,2,1,10,3,0,0,0,0,13,1,0,0,0,0,0,0
165,10,25,52,36,17,3,47,1,5,3,67,22,1,7,1,11,57,0,11,5,14,1,20,3,8,3,32,9,1,1,4,0,29,9,2,23,0,3,0,2,2,11,8,0,0,1,0,21,1,1,1,0,0,0,0
166,2,12,14,19,23,0,37,0,0,1,18,24,0,1,4,1,25,2,13,0,4,0,5,0,0,0,3,20,2,1,2,0,4,0,0,0,4,3,0,5,0,4,2,0,0,1,2,1,0,0,1,0,0,1,0
167,5,7,40,8,11,0,20,0,3,2,29,35,0,3,1,0,22,0,7,7,9,0,6,0,5,0,4,7,2,3,0,0,4,0,0,10,4,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0
168,10,9,83,3,15,1,60,1,6,0,47,16,0,17,1,10,18,1,3,0,7,0,5,13,3,1,1,7,2,1,6,0,0,3,4,8,16,3,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
169,15,31,111,101,15,12,90,1,4,6,63,23,9,21,2,22,52,5,20,12,11,0,19,9,3,5,37,19,0,2,15,0,28,0,7,23,43,31,1,9,2,44,4,0,1,1,1,26,0,0,2,0,0,0,0
170,10,34,145,40,30,1,119,4,7,4,48,11,2,21,2,24,142,-2,9,7,21,0,15,4,9,3,29,38,3,1,6,0,24,5,7,20,21,10,0,4,1,30,8,0,0,0,0,25,4,0,2,0,0,0,0
171,15,18,117,74,25,3,102,3,4,5,120,34,3,9,1,17,25,0,13,18,22,0,7,6,5,3,31,21,4,3,6,0,32,5,3,16,15,9,3,4,2,16,6,0,0,0,1,10,3,2,0,0,0,0,0
172,16,16,111,46,28,4,92,0,2,2,93,25,2,35,3,16,31,17,15,7,13,0,9,7,5,6,34,24,0,0,12,0,21,0,6,25,26,13,6,4,0,11,6,0,0,0,0,36,0,3,0,0,0,0,0
173,0,23,76,65,14,4,77,2,5,0,95,15,0,31,1,17,46,1,7,11,15,0,8,0,4,5,16,22,0,0,5,0,4,0,0,23,4,28,2,6,0,15,4,2,0,0,1,10,1,1,8,0,0,1,0
174,12,19,30,81,15,-1,40,0,3,2,45,10,0,5,0,12,0,1,9,1,3,0,4,2,3,1,5,10,0,6,1,0,4,0,4,13,22,1,0,2,0,19,2,0,0,0,2,7,0,0,0,0,0,0,0
175,1,7,44,11,5,0,67,2,1,3,35,46,8,21,0,15,35,2,6,3,7,2,2,7,2,2,5,11,0,1,13,0,2,23,3,7,6,7,0,2,0,1,3,0,0,0,0,3,0,3,0,0,0,1,0
176,26,27,141,91,10,6,136,1,10,7,132,17,1,24,1,35,22,11,9,17,19,0,13,9,6,4,18,21,0,2,10,0,9,1,4,22,5,6,0,8,1,22,3,1,1,0,0,40,1,2,2,0,0,0,0
177,21,10,141,101,28,1,141,3,7,2,112,23,2,34,2,16,52,6,7,6,16,0,10,3,10,4,38,5,3,5,5,0,15,8,18,16,6,3,2,4,3,18,6,0,0,0,0,47,8,0,2,0,0,1,0
178,6,22,122,64,12,4,154,5,1,3,156,18,1,13,1,19,31,1,6,8,13,0,10,7,8,6,28,72,3,1,4,0,15,9,4,24,28,18,4,6,0,18,5,1,2,0,0,19,3,1,1,0,0,1,0
179,6,11,117,91,22,3,145,1,4,4,128,14,2,28,0,21,19,7,12,11,19,1,8,12,7,7,18,26,3,1,6,0,6,7,4,24,9,7,1,12,0,24,3,1,0,0,1,35,5,2,5,0,0,1,0
180,11,18,90,136,17,10,83,0,5,3,90,20,0,34,1,15,15,0,9,9,23,1,17,1,5,6,11,39,1,2,7,0,12,0,5,0,20,9,0,4,2,14,4,0,0,1,2,21,1,0,1,0,0,0,0
181,3,5,13,35,12,1,61,0,0,3,87,20,0,5,2,8,7,0,9,1,6,0,2,3,3,0,6,20,0,1,0,0,2,0,3,34,42,2,2,0,0,9,2,2,0,0,0,1,0,0,0,0,0,0,0
182,9,9,54,27,2,2,127,5,6,2,90,16,5,3,0,15,9,6,5,2,4,0,3,3,4,1,2,9,1,5,6,0,4,10,5,29,15,8,0,6,0,3,7,1,0,0,0,4,3,2,2,0,0,0,0
183,10,21,119,123,17,13,159,0,6,8,134,15,1,73,2,26,22,5,20,30,25,0,21,1,3,9,18,57,1,1,11,0,17,0,10,36,30,8,0,11,2,31,10,1,1,0,1,12,4,1,0,0,0,1,0
184,3,23,155,58,18,6,203,1,7,2,139,10,1,78,2,27,-30,8,3,25,15,1,17,5,4,13,31,64,0,5,21,0,3,0,6,62,16,6,1,6,2,34,3,2,0,1,0,61,9,2,5,1,0,1,0
185,14,19,152,91,16,13,192,4,9,3,173,42,4,24,3,25,23,16,4,4,35,1,17,6,9,3,17,49,1,2,16,0,3,4,6,16,21,6,2,6,2,13,5,1,0,0,0,33,6,1,3,0,0,1,0
186,42,17,135,89,14,0,162,4,6,8,135,8,1,80,2,15,35,3,13,13,13,0,4,9,5,7,20,51,0,4,9,0,13,3,6,29,41,5,1,8,49,27,5,2,0,0,0,41,6,3,3,0,0,0,0
187,1,13,103,132,12,13,126,0,1,1,124,17,0,53,2,32,11,4,11,11,27,0,11,2,5,12,5,80,0,3,3,0,8,0,0,0,0,0,0,5,1,17,6,0,0,1,1,18,2,0,10,0,0,0,0
188,4,2,23,25,19,1,88,0,0,5,77,10,0,3,0,6,11,0,7,1,2,0,8,1,3,0,3,26,0,2,7,0,3,0,3,48,10,0,1,2,0,15,7,0,0,0,0,17,0,0,0,0,0,0,0
189,15,24,93,7,7,4,1202,0,7,-2,77,17,2,11,0,8,17,5,7,5,10,0,3,8,2,-1,4,15,1,3,14,0,4,5,7,23,37,5,0,7,0,6,5,0,0,1,0,18,9,1,0,0,0,3,0
190,22,26,172,104,15,11,226,4,5,16,186,11,1,53,0,32,21,9,11,21,23,0,18,9,4,14,23,59,1,6,18,0,13,5,3,26,38,19,0,20,1,42,7,1,1,1,2,0,9,5,8,0,0,5,0
191,10,16,168,46,29,4,316,5,7,8,216,9,2,78,2,42,-27,17,20,22,20,0,8,11,9,14,22,50,1,5,6,0,30,2,15,71,40,0,6,6,1,20,6,2,0,0,0,47,8,2,2,1,0,1,0
192,10,16,125,158,15,8,153,2,6,5,253,20,0,30,4,40,11,0,10,23,14,0,14,2,5,13,29,52,0,8,19,1,16,6,11,42,20,20,0,8,0,48,3,1,0,1,1,27,4,1,3,0,0,3,0
193,1,26,213,67,14,15,286,5,5,7,257,10,0,78,0,18,10,15,5,26,25,0,19,5,6,5,13,45,1,1,17,0,33,1,7,24,47,7,1,11,4,52,7,0,0,0,1,15,13,5,5,0,0,1,0
194,22,4,143,58,17,12,204,0,4,4,179,18,0,70,1,42,11,5,13,1,9,0,6,5,6,8,9,39,0,0,6,0,41,0,2,0,26,7,4,5,0,30,9,0,0,1,0,23,4,1,6,0,0,0,0
195,4,11,34,16,12,1,43,0,1,2,62,11,0,14,1,7,6,0,9,1,6,0,4,1,8,1,4,26,1,3,0,0,3,0,4,58,14,0,1,6,0,10,3,2,0,0,0,24,0,0,5,0,0,1,0
196,5,10,101,16,10,4,177,-4,4,3,73,12,3,2,0,17,10,3,8,14,16,0,5,3,2,1,2,16,0,5,5,0,0,5,6,17,10,10,0,11,0,8,1,0,1,1,1,6,5,3,0,0,0,0,0
197,21,19,196,65,9,10,254,5,7,2,245,9,1,75,1,25,11,6,7,15,25,1,16,7,4,15,20,54,1,1,14,0,26,0,4,27,31,4,1,15,2,42,3,2,0,0,-1,33,12,0,7,0,0,7,0
198,-1,29,170,83,2,9,201,3,6,6,225,9,1,64,0,41,-15,2,6,29,27,0,11,2,10,17,14,47,0,4,7,0,30,0,12,45,26,6,1,18,0,51,9,1,0,0,1,29,4,1,9,1,0,0,0
199,11,20,148,72,32,9,248,5,2,1,120,-102,2,43,1,43,7,0,15,10,40,2,6,9,7,10,30,49,0,5,12,1,25,0,12,50,22,28,4,7,0,21,2,1,0,0,0,19,9,1,12,0,0,0,0
200,28,37,183,80,18,13,280,5,5,8,180,7,0,87,0,38,11,5,14,19,20,2,10,5,4,7,20,19,2,4,25,0,18,4,3,61,34,19,3,6,1,23,6,1,1,0,0,21,4,5,7,0,0,3,0
201,8,13,102,55,12,6,205,1,-1,7,182,9,0,66,0,24,9,0,12,29,11,0,13,5,8,3,12,45,1,0,7,0,5,0,11,0,16,-6,2,14,2,26,6,2,0,1,1,20,5,4,9,0,0,4,0
202,22,6,66,12,14,2,99,0,1,1,77,9,0,13,0,11,5,1,8,10,8,0,5,0,9,0,2,24,1,0,5,0,4,0,5,56,1,-1,0,9,1,22,4,0,0,0,0,13,1,0,5,0,0,8,0
203,7,2,95,5,6,0,80,1,9,3,91,7,1,30,0,3,4,5,6,4,14,3,3,4,3,2,4,18,0,7,11,0,1,3,4,24,4,7,0,11,0,16,5,1,0,0,0,29,2,0,0,0,0,2,0
204,5,25,194,48,10,8,247,3,4,10,276,11,1,117,0,40,12,10,13,19,36,2,25,9,6,13,26,49,2,1,5,0,17,0,11,26,35,7,0,11,0,32,3,5,1,0,1,50,9,2,8,0,0,6,0
205,3,28,154,143,18,5,334,2,5,6,212,12,2,105,1,39,-5,3,8,17,15,2,17,6,17,9,43,46,0,9,6,0,8,6,7,48,26,7,1,7,1,45,2,2,0,1,0,35,3,3,8,0,0,6,0
206,34,27,187,37,21,7,234,3,3,9,148,15,1,80,2,36,8,5,8,31,26,2,19,8,7,11,27,42,1,6,9,0,11,0,11,41,21,15,1,9,1,22,2,0,0,0,0,8,5,1,11,0,0,0,0
207,3,19,151,41,20,6,316,1,4,1,228,8,2,34,1,31,10,6,11,15,12,0,8,5,8,6,39,18,0,1,8,0,7,3,8,28,29,11,2,5,0,32,6,1,1,0,0,3,11,1,11,0,0,4,0
208,17,6,83,71,16,12,184,0,2,1,204,7,0,94,0,26,7,5,5,25,19,0,15,7,6,13,12,56,3,2,6,0,11,0,3,0,40,19,2,13,0,37,8,0,0,1,1,3,2,0,12,0,0,3,0
209,19,14,16,12,12,1,119,0,0,-1,107,10,0,32,0,2,2,0,3,4,18,0,5,3,7,4,7,9,0,0,5,0,0,0,0,77,2,6,1,-1,0,4,3,4,0,0,0,2,0,0,6,0,0,0,0
210,8,17,89,0,4,2,61,0,2,3,87,11,2,24,0,12,4,6,2,3,21,0,2,7,6,4,3,19,0,4,32,0,4,3,12,19,6,0,0,4,0,11,4,1,3,0,0,27,6,0,0,0,0,0,0
211,26,27,189,26,6,13,239,7,6,8,219,11,1,67,1,41,9,3,9,25,40,1,30,19,9,17,26,55,2,5,9,0,11,0,15,28,39,15,1,16,0,33,5,2,1,1,0,11,8,2,11,0,0,4,0
212,15,20,163,108,28,8,245,3,7,9,174,5,3,53,3,39,1,0,11,33,27,1,15,8,17,17,32,17,1,5,13,0,14,1,9,55,36,12,1,12,2,35,6,2,0,0,0,8,9,0,10,0,0,2,0
213,14,27,115,45,12,6,205,4,5,4,117,0,1,53,1,32,6,3,8,40,33,3,11,15,7,10,13,41,1,3,18,0,17,1,5,28,22,17,2,10,0,27,5,0,0,0,1,30,7,5,11,1,1,0,0
214,13,22,183,10,13,2,235,4,1,9,119,5,2,92,0,26,9,6,5,10,58,1,17,6,8,6,23,58,1,7,3,0,9,2,14,50,26,1,2,22,5,24,5,2,3,1,1,22,6,1,7,0,0,4,0
215,7,21,153,62,20,13,167,1,2,1,106,8,0,93,1,24,2,8,11,12,14,1,10,12,8,10,14,34,2,1,8,0,7,0,3,0,20,20,1,11,0,23,4,3,0,1,1,15,2,0,7,0,0,6,0
216,4,7,15,15,0,0,110,2,0,0,51,18,0,39,0,14,3,2,6,2,5,0,2,2,6,1,0,11,0,0,0,0,24,0,4,59,3,4,1,13,0,3,2,1,0,1,1,2,1,0,9,1,0,2,0
217,5,9,98,0,28,1,64,0,4,10,72,7,5,24,0,7,0,1,3,1,31,2,5,8,4,4,-1,7,0,1,14,0,4,0,10,18,8,4,0,9,4,8,2,1,0,0,0,11,7,1,0,1,1,1,0
218,9,32,159,21,12,13,188,2,7,4,183,6,4,102,0,40,7,6,13,30,27,0,16,9,8,14,24,18,0,1,20,0,23,3,12,33,10,22,0,15,-1,67,3,1,0,3,0,13,13,6,5,2,0,8,0
219,6,31,138,103,26,6,200,4,6,2,153,4,2,48,1,27,-39,1,10,20,18,2,18,9,17,19,25,44,1,12,13,0,21,0,18,54,48,5,1,21,1,58,5,0,0,1,1,8,9,1,9,0,2,3,0
220,9,20,149,33,21,9,232,4,0,6,135,8,3,80,1,20,7,4,5,24,27,4,7,10,13,15,11,55,0,1,17,0,12,2,14,23,32,16,0,7,0,26,9,1,0,0,0,31,6,0,8,0,0,9,0
221,15,23,140,48,16,2,171,5,4,13,89,8,2,77,1,22,9,8,14,13,25,4,11,8,4,8,20,27,0,2,16,0,23,0,17,30,29,6,3,17,0,14,3,0,0,0,0,31,14,2,12,0,1,3,0
222,0,7,70,30,12,6,118,1,0,3,148,7,0,99,0,32,3,1,10,16,25,3,8,6,4,11,18,43,0,1,14,0,18,0,2,0,21,33,2,16,0,14,2,2,0,0,0,45,2,4,4,0,0,10,0
223,0,12,33,23,13,3,74,0,0,3,14,12,0,27,0,13,4,-1,6,2,22,1,6,4,2,2,2,11,1,1,2,0,1,0,3,27,2,3,0,12,0,14,1,1,0,0,0,10,1,0,6,0,0,1,0
224,10,10,81,-2,11,0,50,2,1,4,68,7,2,28,0,12,8,7,3,0,5,7,5,10,1,1,1,11,1,1,8,0,11,0,7,19,10,6,0,13,1,32,9,1,0,0,0,20,4,0,0,1,0,1,0
225,16,41,129,17,4,9,147,3,1,0,187,10,2,98,0,36,5,1,6,8,26,4,16,18,6,9,21,37,0,3,28,0,32,1,5,34,27,14,0,17,0,20,8,2,4,2,0,18,6,1,1,0,3,8,0
226,7,23,181,22,-4,10,181,3,4,6,127,8,1,61,0,37,14,7,5,25,15,1,13,25,10,12,28,37,1,4,18,0,29,1,9,20,11,13,2,27,1,33,3,3,0,0,1,17,4,4,8,0,0,8,0
227,8,25,167,63,17,4,202,2,2,2,149,8,4,70,0,23,7,3,12,28,23,4,7,13,7,14,13,13,1,17,11,0,11,1,3,17,50,11,0,20,0,10,1,2,0,1,0,16,1,2,5,1,0,7,0
228,9,39,147,41,23,9,129,1,4,6,100,6,0,62,0,39,7,10,11,10,22,2,18,7,10,11,16,39,2,6,18,0,10,0,21,14,22,8,1,12,0,22,3,0,1,0,1,33,11,3,7,0,1,6,0
229,0,19,64,33,16,13,144,4,1,1,61,6,0,45,0,45,7,5,7,14,25,3,12,5,4,4,16,31,0,1,30,0,15,0,7,0,8,7,3,9,2,11,6,5,0,2,0,9,0,2,9,0,1,0,0
230,1,4,22,14,9,0,79,0,2,1,38,6,0,58,1,7,4,2,3,4,3,1,2,2,6,3,0,10,0,1,11,0,1,0,2,58,3,0,0,12,1,15,3,1,0,0,0,1,1,1,13,1,1,3,0
231,0,8,33,-2,8,0,42,0,1,4,22,15,0,7,0,0,2,0,5,0,4,1,4,1,3,0,18,20,0,2,0,0,6,0,3,12,17,4,0,14,0,1,4,0,0,0,0,0,0,1,0,0,2,1,0
232,2,14,80,2,8,2,74,3,2,5,44,12,4,24,0,22,5,0,3,1,28,2,12,3,2,1,7,5,0,1,7,0,2,6,15,13,22,1,0,9,0,0,0,0,0,0,0,1,3,1,5,1,1,3,0
233,21,26,147,32,5,14,131,16,2,7,200,-1,3,56,0,48,13,4,9,19,35,3,17,19,7,9,20,30,4,11,9,0,11,0,19,22,26,75,0,11,0,38,6,1,0,0,0,8,16,3,18,0,1,4,0
234,7,23,104,22,20,9,12,6,3,2,211,7,5,75,1,26,5,4,8,18,55,3,13,15,15,13,12,33,1,2,18,0,11,4,4,21,30,5,4,12,4,33,3,2,0,0,0,16,1,1,12,0,1,3,0
235,6,42,171,15,14,4,281,9,2,-1,176,1,4,41,0,34,9,3,4,9,36,2,10,14,13,12,20,53,0,21,11,0,3,2,8,41,49,6,0,13,0,14,2,4,0,1,0,32,8,9,11,0,2,6,0
236,0,24,68,26,16,12,105,0,1,5,98,6,0,41,1,23,4,3,8,12,41,1,17,12,9,11,1,12,0,13,18,0,11,0,2,0,8,12,6,16,0,15,3,3,0,1,1,17,1,2,12,1,0,2,0
237,0,16,53,6,14,1,74,0,0,4,8,4,0,47,1,7,4,0,2,1,15,2,1,3,13,6,0,24,0,3,10,0,2,0,2,33,4,0,1,12,2,12,2,1,0,0,1,1,0,2,4,0,0,1,0
238,16,9,72,0,9,0,50,1,2,2,34,10,4,20,0,14,3,6,1,2,18,0,1,3,3,0,25,13,0,10,0,0,19,5,13,17,4,10,0,11,2,9,0,2,4,0,0,4,4,3,3,0,3,9,0
239,12,18,148,24,6,11,153,1,0,8,145,16,3,44,2,41,9,6,10,28,29,1,21,7,5,7,5,21,0,9,18,0,96,0,1,26,87,11,0,158,1,28,7,2,0,0,1,32,5,2,9,0,2,5,0
240,6,33,110,30,20,8,142,4,1,2,152,7,3,21,0,41,11,4,6,12,25,3,12,6,6,12,18,34,1,31,14,0,45,2,14,16,49,11,8,7,1,22,2,5,0,0,1,5,5,0,19,0,0,10,0
